id,nature,X,Y
2305,Misc,650210.1382655,6859180.5299322
2306,Misc,650270.9093484,6859111.5981392
2307,Misc,650126.1909167,6858132.0059429
2308,Misc,650263.5658814,6858171.1994231
2309,Misc,650273.4414724,6858374.1730461
2310,Misc,650299.3713924,6858300.0468764
2311,Misc,650244.0500000,6858188.6000000
2312,Misc,650197.6801393,6858338.2954979
2313,Misc,650252.2989932,6858311.6959917
2314,Misc,650156.8392165,6858355.2447499
2315,Misc,650180.0090115,6858771.0242906
2316,Misc,650291.4806252,6858701.6662024
2317,Misc,650103.6345701,6859190.5229445
2318,Misc,650085.3857513,6859086.9740069
2319,Misc,650140.8617908,6859065.1793440
2320,Misc,650174.1842829,6859138.0235916
2321,"Industrial, agricultural or commercial",648954.7630557,6858955.0885298
2322,Misc,650073.7951214,6858586.6812816
2323,Misc,650175.9910569,6858629.6333333
2324,Misc,650246.0789828,6858348.1860357
2325,Misc,650148.3474483,6858428.2954752
2326,Misc,650139.6526292,6858663.7154384
2327,Misc,650121.2086682,6858424.7716127
2328,Misc,650121.6521894,6858362.7531196
2329,Misc,650079.8612862,6858683.9536262
2330,Misc,650216.2970283,6858358.9239688
2331,Misc,650087.1940883,6858376.2720423
2332,Misc,650231.4662686,6858391.2767332
2333,Misc,650195.2668912,6858404.9458142
2334,Misc,650109.6359909,6858674.5225612
2335,Misc,650131.4537217,6858445.8519417
2336,Misc,650169.5730073,6858648.4512832
2337,Misc,650117.8079154,6858605.7422649
2338,Misc,650148.9679778,6858785.9830134
2339,Misc,650140.2820365,6858786.6019212
2340,Misc,650203.9333333,6858569.2341880
2341,Misc,649943.8147122,6858600.4630189
2342,Misc,649934.1333333,6858854.8035461
2343,Misc,649990.0877193,6858403.9277808
2344,Misc,650006.9403086,6858729.6018246
2345,Misc,649980.2855417,6858406.0923743
2346,Misc,649976.7889728,6858578.7688535
2347,Misc,649924.1497178,6858576.7333142
2348,Misc,649964.5370023,6858617.1319282
2349,Misc,649921.9115449,6858487.0088900
2350,Misc,649960.7612939,6858889.0489035
2351,Misc,651966.9074646,6858836.7338996
2352,Misc,650009.9110525,6858850.7901918
2353,Misc,650038.3512740,6858828.0551806
2354,Misc,650052.0317366,6858817.7379261
2355,Misc,650048.9856307,6858392.6782264
2356,Misc,650025.7412853,6858832.4854369
2357,Misc,650070.0654080,6858416.6976931
2358,Misc,650049.4994574,6858698.3330814
2359,Misc,650055.4767851,6858449.2126879
2360,Misc,650024.5870687,6858840.1489448
2361,Misc,650023.5195609,6858559.9909182
2362,Misc,650141.7802885,6859252.5932692
2363,Misc,650088.1213886,6858993.0406384
2364,Misc,650079.6238868,6858705.3785060
2365,Misc,649913.7972075,6858740.4868194
2366,Misc,649994.0953079,6858774.6426197
2367,Misc,650169.4010345,6859754.3719540
2368,Misc,650171.8454609,6859679.7124533
2369,Misc,650202.2802997,6859231.4181496
2370,Misc,650209.7400797,6859403.6428998
2371,Misc,650136.8045662,6859255.9261796
2372,Misc,650199.8915411,6859561.9495678
2373,Misc,650181.0376694,6859369.3031617
2374,Misc,650172.7422222,6859299.3666667
2375,Misc,648907.6738542,6858954.6267129
2376,Misc,649013.2936454,6858813.3980114
2377,Misc,648887.5792367,6858704.9373512
2378,Misc,648907.8454138,6858676.7793399
2379,Misc,648949.3093269,6858605.7168565
2380,Misc,648991.3358937,6858756.1383429
2381,Misc,648887.8056233,6858924.8085966
2382,Misc,649367.4573788,6858919.1747920
2383,Misc,649314.7421922,6858953.1149233
2384,Misc,649211.6235331,6858668.3680611
2385,Misc,649270.0669292,6858597.1173624
2386,Misc,649318.4208839,6858938.9177463
2387,Misc,649035.7692840,6858764.2081458
2388,Misc,649276.0500000,6858678.9500000
2389,Misc,649429.7102146,6858598.1682074
2390,Misc,649053.9500000,6858848.5500000
2391,Misc,649125.4044685,6858715.3339911
2392,Misc,649322.5005958,6858929.5372817
2393,Misc,649267.2852507,6858654.3863995
2394,Misc,649262.1969103,6858719.5840446
2395,"Industrial, agricultural or commercial",649319.5116417,6858985.4222469
2396,Misc,649269.1000000,6858680.9500000
2397,Misc,649243.1346587,6858903.2286180
2398,Misc,649250.7459235,6858841.7027756
2399,Misc,649192.4870831,6858692.2622742
2400,Misc,649261.2668383,6858977.3526605
2401,Misc,649279.6169931,6858964.4534042
2402,Misc,649351.9940249,6858954.8340522
2403,Misc,649015.3859204,6858780.0567498
2404,Misc,649277.8071811,6858981.5013434
2405,Misc,649314.4053532,6858705.5015974
2406,Misc,649083.0746322,6858788.1903507
2407,Misc,649305.3169222,6858780.1028961
2408,Misc,649336.9745552,6858920.0888493
2409,Misc,649295.8421561,6858653.6265279
2410,Misc,649420.2773308,6858855.2877231
2411,Misc,649330.4883945,6858658.5935113
2412,Misc,649310.5491212,6858853.5481594
2413,Stand,649210.3989504,6858550.0167686
2414,Misc,649348.5197100,6858521.4995802
2415,Misc,649387.1991713,6858619.1971310
2416,Misc,649413.7952196,6858671.8376194
2417,Misc,649363.7956259,6858686.4745786
2418,Misc,649322.3412526,6858637.9668938
2419,Misc,649359.9312202,6858803.9840796
2420,Misc,649345.5434337,6858912.3154738
2421,Misc,649305.8740947,6858967.3235370
2422,Misc,649420.5647909,6858816.4355991
2423,Misc,649241.1811013,6858666.5148569
2424,Misc,649350.5865432,6858633.8175714
2425,Misc,649231.6000000,6858873.1500000
2426,Misc,649330.8810693,6858919.6978691
2427,Misc,649060.9039140,6858761.8031606
2428,Misc,649061.4393081,6858720.7170118
2429,Misc,649406.2746283,6858966.6099198
2430,Misc,649265.9000000,6858455.2000000
2431,Misc,649093.3727293,6858710.7391504
2432,Misc,649282.0500000,6858993.6500000
2433,Misc,649172.2679508,6858897.6029967
2434,Misc,649529.4545752,6858776.8948857
2435,Misc,649533.4911142,6858782.4148566
2436,Misc,649539.4608377,6858790.3805641
2437,Misc,649550.5089655,6858802.3820690
2438,Misc,649543.2800967,6858803.3236979
2439,Misc,649537.1521549,6858805.6986361
2440,Misc,649526.5091054,6858763.8965591
2441,Misc,649448.3791299,6858980.5331364
2442,Misc,649509.6806507,6858815.6527096
2443,Misc,649503.7486777,6858796.3009848
2444,"Industrial, agricultural or commercial",646106.3585198,6859545.1049836
2445,Misc,646285.3200552,6859239.3984774
2446,Misc,646761.6026650,6863493.1631732
2447,Misc,646765.8330854,6862574.2826489
2448,Misc,646756.5046025,6862585.8767760
2449,Misc,646603.8789828,6861814.2255388
2450,Misc,646618.4046280,6861859.4368890
2451,Misc,646161.6875160,6860908.4917911
2452,Misc,646216.5922345,6860888.3604510
2453,Misc,646731.7378704,6862574.5353385
2454,Misc,646488.6614825,6859891.9669845
2455,Misc,646535.1730447,6859822.0046715
2456,Misc,646624.9380798,6859773.7052686
2457,Misc,646651.8628682,6859877.3799077
2458,Misc,646637.9929549,6859850.5797537
2459,Misc,646633.7935654,6860535.8549970
2460,Misc,646654.7972832,6860567.6006569
2461,Misc,646670.9020383,6860592.0302724
2462,Misc,646687.0735579,6860615.9381262
2463,Misc,646703.1182071,6860640.0168204
2464,Misc,646565.2246700,6859875.9935098
2465,Misc,645347.9689445,6860479.1466455
2466,Misc,644541.2291031,6861127.0849036
2467,Misc,644242.2469754,6861225.9579484
2468,Misc,645261.7608822,6860696.7213077
2469,Misc,645305.6896230,6860698.2260025
2470,Misc,645155.2751936,6860190.1849579
2471,Misc,646073.9680111,6859657.6848161
2472,Misc,646085.0667831,6859673.8516016
2473,Misc,646079.1168075,6859665.2515493
2474,Misc,646090.4198122,6859681.5179343
2475,Misc,646042.5832581,6860862.0056119
2476,Misc,645696.4790053,6861298.0672458
2477,Misc,645701.3782195,6861238.6102277
2478,Misc,645669.3534153,6861200.9232471
2479,Misc,645650.7005303,6863057.8491053
2480,Misc,645743.3053483,6861294.8819843
2481,Misc,645739.5834345,6862129.5749041
2482,Misc,656767.6079298,6861856.5992757
2483,Misc,656825.3785342,6861778.3435845
2484,Misc,656683.7815173,6864320.4536422
2485,Misc,655966.9670080,6860569.0355689
2486,Misc,656156.6881436,6864942.3630897
2487,Misc,656368.2045748,6862236.0552326
2488,Misc,656485.1332067,6864105.2645118
2489,Misc,656930.8478484,6861850.3166635
2490,Misc,657047.2000000,6861292.2500000
2491,Misc,655815.0930712,6865165.1381144
2492,Misc,656795.2896281,6864213.8825912
2493,Misc,656901.6464725,6863983.9609573
2494,Misc,656788.3356001,6864254.6687449
2495,"Industrial, agricultural or commercial",656767.7971566,6864192.5351809
2496,"Industrial, agricultural or commercial",656562.0950087,6864615.0055974
2497,Misc,656843.9368898,6861255.0336375
2498,Misc,656838.4001604,6861303.2684092
2499,Misc,656810.6049264,6861356.0615225
2500,Misc,656705.1066076,6864268.8245183
2501,"Industrial, agricultural or commercial",656836.7326476,6864020.2856499
2502,Misc,656812.2871588,6864073.9772013
2503,Misc,656700.5749467,6862505.2518414
2504,Misc,657652.4134650,6860499.3892500
2505,Misc,660732.0793756,6858984.5169364
2506,Misc,659336.9070110,6857671.3284177
2507,Misc,659367.5903079,6857672.3046940
2508,Misc,659657.0512513,6857650.7264605
2509,Misc,659458.1693915,6857651.2616207
2510,Misc,659457.9085665,6857661.8730486
2511,Misc,659638.5002470,6857652.0889558
2512,Misc,659687.5018595,6857602.9418717
2513,Misc,659646.1840685,6857634.5824865
2514,Misc,659458.3698000,6857671.6513995
2515,Misc,656400.5058305,6859475.5570309
2516,Misc,656136.7666667,6858959.7200000
2517,Misc,656177.2715967,6858944.5868212
2518,Misc,655888.5354679,6858892.0160609
2519,Misc,656005.9974115,6858917.5820958
2520,Misc,655985.8250388,6858902.7297675
2521,Misc,655939.7069023,6858882.3354608
2522,Misc,656032.5633346,6858907.8730816
2523,Misc,659574.4782884,6857651.6881179
2524,Misc,657892.1668329,6858354.4259288
2525,Misc,657941.5248103,6858344.2041244
2526,Misc,657812.1083531,6858342.6095142
2527,Misc,657786.4497499,6858539.4919233
2528,Misc,657888.7806681,6858603.9979109
2529,Misc,657862.4739664,6858357.6054748
2530,Misc,657870.7000000,6858357.4000000
2531,Misc,657752.0352994,6858348.6776879
2532,"Industrial, agricultural or commercial",660475.8492948,6858148.0221987
2533,Glasshouse,660443.3165522,6858233.2055607
2534,Misc,658913.6804174,6860551.1046428
2535,Misc,643488.9648694,6862267.2537596
2536,Misc,643435.7528743,6861771.6415785
2537,Misc,643444.5712821,6862898.6364103
2538,Misc,643436.0786792,6862904.6081238
2539,Misc,643374.2667321,6862196.1211645
2540,Misc,643621.9939601,6862720.7307006
2541,Misc,643514.2413769,6863059.4984366
2542,Misc,643524.1240435,6862323.5288615
2543,Misc,643495.7546896,6862408.0215916
2544,Misc,643534.4865838,6862273.8752259
2545,"Industrial, agricultural or commercial",643514.4544124,6862449.4186374
2546,"Industrial, agricultural or commercial",643521.0061824,6862465.4756795
2547,Misc,643504.8112101,6863034.1143084
2548,Misc,643181.6488357,6861754.5158124
2549,Misc,659802.7461515,6859077.5125345
2550,Misc,660741.9750112,6859494.9671304
2551,Misc,647360.8482361,6864676.4262094
2552,Misc,648254.9239366,6859073.0506065
2553,Misc,647811.0493589,6861000.6499110
2554,Stand,645280.2575298,6860745.9211480
2555,Glasshouse,645219.2827151,6860952.1149250
2556,Misc,645812.2707027,6860670.3872370
2557,Misc,645333.6660181,6861606.2326836
2558,Misc,645941.2362310,6859896.3674580
2559,Misc,644924.2724825,6860976.4044910
2560,Misc,644897.2532801,6860987.2258170
2561,Misc,644904.5401271,6860959.9173272
2562,Misc,644037.8036943,6863526.4285036
2563,Misc,644065.8141700,6863289.2108894
2564,Misc,644133.6906059,6863411.8966155
2565,Misc,644290.0164861,6863749.5986792
2566,Misc,645414.1291470,6861761.9300153
2567,"Industrial, agricultural or commercial",646357.9059006,6859404.4669667
2568,Misc,646886.4348021,6859557.1225460
2569,"Industrial, agricultural or commercial",656701.1327635,6861193.1863248
2570,"Industrial, agricultural or commercial",656710.6181288,6861207.8640191
2571,Misc,656602.8709757,6861538.3978896
2572,Misc,656662.1363716,6860691.8676961
2573,Misc,656716.8258704,6863923.5111894
2574,Misc,656607.9546987,6864003.8697659
2575,Misc,656431.3537476,6862164.3316757
2576,"Industrial, agricultural or commercial",656780.8806293,6863943.5233533
2577,Misc,656624.3910386,6864494.0892107
2578,Misc,656588.0491390,6864419.7615006
2579,Misc,656606.4723342,6864507.1492550
2580,Misc,656944.0922345,6863764.4148590
2581,"Industrial, agricultural or commercial",656850.3400807,6864080.0328868
2582,"Industrial, agricultural or commercial",657108.1403536,6861507.4139210
2583,"Industrial, agricultural or commercial",657100.7487714,6861537.0287339
2584,Misc,656854.5577526,6863958.9647672
2585,Misc,659691.7456593,6859084.4110385
2586,"Industrial, agricultural or commercial",653959.5326306,6859543.8933942
2587,"Industrial, agricultural or commercial",653971.8824970,6859292.6892671
2588,"Industrial, agricultural or commercial",653936.6306110,6859603.7709794
2589,Misc,652781.1627200,6859741.1869309
2590,"Industrial, agricultural or commercial",653568.5904110,6860068.7689498
2591,"Industrial, agricultural or commercial",653572.5563900,6860062.6633729
2592,Misc,653836.1963965,6861309.9997591
2593,Misc,652960.2001983,6860935.6212069
2594,Misc,652926.1937318,6860950.3607006
2595,Misc,654099.8633017,6860396.3425178
2596,Misc,654069.3014580,6860403.4374600
2597,Misc,654041.1846102,6860408.7875771
2598,Misc,654105.3710950,6860426.9492244
2599,Misc,654125.7693333,6860399.8979600
2600,Misc,654022.6414940,6860397.3376854
2601,Misc,654071.0161912,6860435.4247931
2602,Misc,651631.1340157,6858901.8977322
2603,Misc,651359.3598165,6860027.1390011
2604,Misc,652113.7219175,6861852.7413290
2605,Misc,652078.6172043,6857619.8792115
2606,Misc,652165.8314355,6858988.1029966
2607,Misc,652252.6384131,6861782.4215202
2608,Misc,652153.4017326,6861781.9931509
2609,Misc,651280.2864000,6863685.6352533
2610,Misc,651994.4301623,6865203.6402260
2611,Misc,651924.3937571,6864845.1888528
2612,Misc,652013.3429848,6865183.6084413
2613,Misc,651210.5673181,6866509.7807818
2614,Misc,651252.4706576,6866520.7753653
2615,Misc,652145.1154617,6866856.8125223
2616,Misc,652958.6343114,6865057.9691918
2617,Misc,652969.1925816,6865014.3012859
2618,Misc,652981.6510602,6865051.6068386
2619,Misc,652616.8600775,6864888.4480620
2620,Misc,652515.7997520,6864196.9561679
2621,Misc,653149.8949203,6865553.5299935
2622,Misc,653217.5842821,6865409.3370035
2623,Misc,653517.8473383,6862214.5979029
2624,Misc,653248.2601906,6865471.5251264
2625,Misc,653518.3207513,6865579.2672795
2626,Misc,653441.4892815,6864908.7872363
2627,Misc,653529.2819811,6865606.6527435
2628,Misc,654004.5429275,6865558.7256523
2629,Misc,653283.3865912,6865566.3577503
2630,Misc,653710.4397042,6864725.4850967
2631,Misc,653297.8513356,6865680.3849091
2632,Misc,653422.5564549,6865277.2658470
2633,Misc,654020.2732848,6865579.9610999
2634,Misc,654105.1576985,6866324.5653701
2635,Misc,654392.7866655,6866284.0419303
2636,Misc,654378.8829889,6866748.4140235
2637,Misc,651015.4818796,6857930.6895251
2638,Misc,651032.3503363,6857980.3187241
2639,Misc,650986.6075358,6858283.0704329
2640,Misc,650933.9604250,6858559.4612999
2641,Misc,650964.1870220,6858558.1168681
2642,Misc,650947.9725360,6858560.3014610
2643,Misc,650954.8854875,6865249.4609977
2644,Misc,650758.1647931,6865397.2808035
2645,Misc,650432.4758008,6864174.7998004
2646,Misc,650814.8483568,6865327.3742049
2647,Misc,650831.7302433,6865313.8361946
2648,Misc,650197.9817535,6866712.2641917
2649,Misc,650849.2674508,6866825.9594138
2650,Misc,650558.0616229,6866844.5441056
2651,Misc,650416.0761524,6866212.2425759
2652,Misc,650120.9908213,6866668.4222912
2653,"Industrial, agricultural or commercial",650887.3338628,6866849.5852460
2654,Misc,650461.5048498,6866247.0043313
2655,Misc,650519.3772195,6866348.7186981
2656,Misc,650810.5131830,6866103.3485282
2657,Misc,650171.2735817,6866696.9182148
2658,Misc,650194.7951381,6866766.4273173
2659,Misc,650145.0462027,6866681.2249486
2660,Misc,660796.1336153,6859191.0739854
2661,Misc,660778.1768965,6858764.4752289
2662,Misc,660713.1094682,6858868.3778642
2663,Misc,660727.0879490,6858893.2154701
2664,Misc,660719.0667933,6858876.7130569
2665,Misc,660773.8877483,6858794.3014454
2666,Misc,660717.5771550,6858841.8593110
2667,Misc,660715.8097408,6858827.3806859
2668,Misc,660729.7384300,6858959.5476080
2669,Misc,660718.3685856,6858807.3566785
2670,Misc,660740.8792387,6858967.7435240
2671,Misc,660777.7665983,6858946.4967702
2672,Misc,657851.7388704,6860403.3312941
2673,Misc,657785.4414786,6860385.4790010
2674,Misc,657770.8791259,6860491.5870078
2675,Misc,657900.2446508,6860438.7656778
2676,Misc,657730.5032920,6860396.9002605
2677,Misc,657750.4846609,6860449.5427661
2678,Misc,657702.8995820,6860508.5096454
2679,Misc,657727.8833274,6860439.8582380
2680,Misc,657734.2082760,6860538.4941036
2681,Misc,656635.0265266,6860425.9566590
2682,Misc,656895.8953410,6861236.9488099
2683,Misc,656773.4703200,6861687.8756120
2684,Misc,656714.3314755,6863515.2018029
2685,Misc,656604.7975166,6862346.0824105
2686,Misc,656594.8665542,6862337.5484506
2687,Misc,656842.1767666,6863342.6972425
2688,Misc,656812.5832166,6863399.7479922
2689,Misc,656879.0261384,6863274.0327213
2690,Misc,656821.3892584,6863244.3675703
2691,Misc,656848.3938146,6863161.4721781
2692,Misc,656608.2839993,6861144.1326926
2693,Misc,656817.0007204,6863445.4160873
2694,Misc,656892.8539671,6860679.9201288
2695,Misc,657056.0243555,6860480.4899905
2696,Misc,656883.9271874,6864063.5586215
2697,Misc,656831.4940994,6864165.0504466
2698,"Industrial, agricultural or commercial",656511.9766038,6861244.7807218
2699,Misc,656137.5445460,6864600.7276688
2700,Misc,656240.0440356,6864056.5069999
2701,Misc,656243.0175990,6863729.1666491
2702,Misc,656388.9632740,6863817.3918783
2703,Misc,656636.0194976,6864300.8663695
2704,Misc,656604.8886303,6864137.9323424
2705,Misc,656632.6065937,6864146.4898269
2706,Misc,654712.3428002,6861081.3177599
2707,Misc,654796.5332804,6864819.2436052
2708,Misc,654826.9013214,6863198.9843689
2709,Misc,654686.4847552,6862158.0172169
2710,Misc,647609.4500000,6859119.7500000
2711,Misc,654707.6993494,6866780.0560938
2712,Misc,654809.0448489,6862696.0212449
2713,Misc,654634.4050620,6863933.9311497
2714,Misc,654626.1000000,6863930.4000000
2715,Misc,653751.0941759,6864588.0237975
2716,Misc,647604.3835052,6859114.7975945
2717,Misc,647634.4846154,6859102.4153846
2718,Misc,655999.2488152,6859851.9327823
2719,Misc,655797.6452588,6859898.4634906
2720,Misc,655927.4825841,6860394.9667773
2721,Misc,655892.7000000,6863113.8500000
2722,Misc,655759.0441492,6863934.0268141
2723,Misc,647619.6488029,6859129.6834254
2724,Misc,655895.9163057,6865379.2338823
2725,Misc,655917.2130700,6865235.7539696
2726,Misc,654402.9068868,6865798.3608001
2727,Misc,647614.5500000,6859124.7000000
2728,Misc,654472.3463284,6865868.7452901
2729,"Industrial, agricultural or commercial",654469.4073184,6866805.5324956
2730,Misc,654480.3866104,6865503.1559345
2731,Misc,647487.3000000,6859216.8166667
2732,Misc,657422.1272546,6859305.4809052
2733,"Industrial, agricultural or commercial",654348.2410380,6864104.3643659
2734,Misc,654389.1261503,6863901.1935886
2735,Misc,654484.0695219,6863894.3096893
2736,"Industrial, agricultural or commercial",653582.7576702,6866645.6415265
2737,"Industrial, agricultural or commercial",653522.0667987,6866643.9134830
2738,"Industrial, agricultural or commercial",653552.0965164,6866641.8397387
2739,"Industrial, agricultural or commercial",653643.0846586,6866639.2979710
2740,"Industrial, agricultural or commercial",653613.2814291,6866642.5001390
2741,Misc,654130.3335441,6860523.3489902
2742,Misc,654211.4239133,6859257.5689238
2743,Misc,654189.0288207,6864144.8771274
2744,Misc,654302.1276096,6860907.9700209
2745,"Industrial, agricultural or commercial",654167.9555373,6867012.9965668
2746,Misc,654387.0244158,6860016.8061600
2747,Misc,654448.9045814,6864783.7476576
2748,Misc,647760.9523353,6859757.0362124
2749,Misc,654240.1465474,6864758.6285273
2750,Misc,654249.5713914,6864717.7595579
2751,Misc,654246.9000000,6864712.3333333
2752,Misc,654360.3807201,6864681.6623856
2753,Misc,653671.8742270,6861412.5586063
2754,Misc,653713.1000000,6859733.0666667
2755,Misc,653694.9541706,6859697.9781419
2756,Misc,653626.5105468,6864767.1143485
2757,Misc,653610.3871825,6866455.7236067
2758,Misc,654942.9207318,6861632.7718690
2759,Misc,655089.2934581,6861307.0441601
2760,Misc,655015.7742061,6860738.7755636
2761,"Industrial, agricultural or commercial",655070.0318436,6866780.3816520
2762,Misc,655142.5813520,6865998.5983683
2763,Misc,655069.7645964,6866668.9299034
2764,Misc,654884.8980392,6865440.1292609
2765,Misc,654931.5474786,6865819.1553422
2766,Misc,654863.1757355,6862177.4728849
2767,Misc,655021.9235279,6866990.8111562
2768,"Industrial, agricultural or commercial",654921.2949215,6866286.3344591
2769,Misc,654893.7567106,6860251.9419213
2770,Misc,654977.9127552,6860626.0742957
2771,Misc,655443.4350257,6863388.4435632
2772,Misc,655413.3924555,6863128.5461343
2773,Misc,655177.2718830,6864879.9600573
2774,Misc,655515.9272737,6865161.6761073
2775,Misc,647738.7921391,6859342.3558579
2776,Misc,655272.9654709,6865802.3807779
2777,Misc,655234.9135948,6863124.7138755
2778,"Industrial, agricultural or commercial",655161.5432258,6866915.4643805
2779,"Industrial, agricultural or commercial",655303.6691732,6866924.2417602
2780,"Industrial, agricultural or commercial",655574.5908606,6866395.1905948
2781,Misc,655173.1118497,6865178.8596541
2782,Misc,655432.5403437,6863081.3824118
2783,Misc,655059.2670702,6863509.9085321
2784,Misc,655082.5936762,6863539.9520438
2785,Misc,653945.5052562,6860592.4726691
2786,Misc,653904.4659224,6860550.5544513
2787,Misc,647652.3901961,6859106.9745098
2788,Misc,650159.9665477,6863157.6826346
2789,"Industrial, agricultural or commercial",653957.5011815,6865093.3260934
2790,"Industrial, agricultural or commercial",653981.2380559,6867046.5271351
2791,Misc,650107.5500000,6863104.2000000
2792,Misc,654078.7688422,6866317.1722519
2793,"Industrial, agricultural or commercial",654047.5332380,6867009.7958667
2794,Misc,653885.5500000,6859106.7500000
2795,Misc,655584.9960245,6863861.0661537
2796,Misc,647671.6403756,6859384.2056338
2797,Misc,653582.6720467,6867021.4577476
2798,Misc,653580.3887584,6866942.6891429
2799,Misc,653548.1490890,6866442.9705965
2800,Misc,653497.1203620,6866451.2010330
2801,Misc,653480.0731556,6866421.3525618
2802,Misc,655522.5048260,6860780.4280694
2803,Misc,655627.3858144,6863932.8831679
2804,Misc,655604.9714045,6863968.3644228
2805,Misc,655617.2014413,6863949.7576499
2806,Misc,650093.0360544,6863074.9346939
2807,Misc,655659.4118720,6860478.5440111
